,block_start,block_end,snp_vec_start,snp_vec_end,types,genome1,genome2,start_site,end_site,contig
3487,15384,15517,153840.0,155170.0,0,SRR341638,ERR912201,3730401,3779666,NC_009614
3488,18923,19291,189230.0,192910.0,0,SRR341638,ERR912201,4751800,4809670,NC_009614
3489,19501,19816,195010.0,198160.0,0,SRR341638,ERR912201,4868892,4904764,NC_009614
3490,19924,20643,199240.0,206430.0,0,SRR341638,ERR912201,4914515,5162777,NC_009614
3491,881,1055,8810.0,10550.0,1,SRR341638,ERR912201,163292,232777,NC_009614
3492,4329,4336,43290.0,43360.0,1,SRR341638,ERR912201,878028,893855,NC_009614
3493,5383,5396,53830.0,53960.0,1,SRR341638,ERR912201,1380331,1381195,NC_009614
3494,7130,7154,71300.0,71540.0,1,SRR341638,ERR912201,1724612,1727032,NC_009614
3495,7830,7897,78300.0,78970.0,1,SRR341638,ERR912201,1849286,1858599,NC_009614
3496,19328,19446,193280.0,194460.0,1,SRR341638,ERR912201,4814393,4861704,NC_009614
3497,224,286,2240.0,2860.0,0,SRR341644,SRR413556,68698,73173,NC_009614
3498,193,351,1930.0,3510.0,0,SRR341648,ERR912145,45517,74615,NC_009614
3499,484,1711,4840.0,17110.0,0,SRR341648,ERR912145,84651,303754,NC_009614
3500,2353,2715,23530.0,27150.0,0,SRR341648,ERR912145,372021,409731,NC_009614
3501,3975,4107,39750.0,41070.0,0,SRR341648,ERR912145,610724,641370,NC_009614
3502,4770,5251,47700.0,52510.0,0,SRR341648,ERR912145,758140,815833,NC_009614
3503,5505,5553,55050.0,55530.0,0,SRR341648,ERR912145,873301,878604,NC_009614
3504,6551,6570,65510.0,65700.0,0,SRR341648,ERR912145,1188891,1190234,NC_009614
3505,8300,8482,83000.0,84820.0,0,SRR341648,ERR912145,1596722,1622436,NC_009614
3506,8687,8777,86870.0,87770.0,0,SRR341648,ERR912145,1652600,1674891,NC_009614
3507,9151,9182,91510.0,91820.0,0,SRR341648,ERR912145,1725533,1727955,NC_009614
3508,10142,10255,101420.0,102550.0,0,SRR341648,ERR912145,1864787,1874532,NC_009614
3509,10617,10811,106170.0,108110.0,0,SRR341648,ERR912145,1938106,1963694,NC_009614
3510,12858,13036,128580.0,130360.0,0,SRR341648,ERR912145,2436216,2457906,NC_009614
3511,13516,13549,135160.0,135490.0,0,SRR341648,ERR912145,2504382,2509924,NC_009614
3512,14045,14150,140450.0,141500.0,0,SRR341648,ERR912145,2579472,2597642,NC_009614
3513,15610,15919,156100.0,159190.0,0,SRR341648,ERR912145,2927533,2986693,NC_009614
3514,16182,16582,161820.0,165820.0,0,SRR341648,ERR912145,3005753,3068269,NC_009614
3515,17952,18220,179520.0,182200.0,0,SRR341648,ERR912145,3334397,3367574,NC_009614
3516,18825,19340,188250.0,193400.0,0,SRR341648,ERR912145,3468431,3575213,NC_009614
3517,20043,20290,200430.0,202900.0,0,SRR341648,ERR912145,3729972,3778246,NC_009614
3518,21688,22423,216880.0,224230.0,0,SRR341648,ERR912145,3974829,4108848,NC_009614
3519,23788,24390,237880.0,243900.0,0,SRR341648,ERR912145,4426645,4508320,NC_009614
3520,24940,25358,249400.0,253580.0,0,SRR341648,ERR912145,4700369,4738646,NC_009614
3521,25840,26097,258400.0,260970.0,0,SRR341648,ERR912145,4795884,4854209,NC_009614
3522,27644,27689,276440.0,276890.0,0,SRR341648,ERR912145,5116817,5119768,NC_009614
3523,18657,18667,186570.0,186670.0,1,SRR341648,ERR912145,3452522,3453080,NC_009614
3524,22836,22839,228360.0,228390.0,1,SRR341648,ERR912145,4150977,4151265,NC_009614
3525,584,1076,5840.0,10760.0,0,SRR341691,SRR413658,106100,161093,NC_009614
3526,1218,1485,12180.0,14850.0,0,SRR341691,SRR413658,221954,263646,NC_009614
3527,7432,7529,74320.0,75290.0,0,SRR341691,SRR413658,1418820,1429903,NC_009614
3528,7738,8045,77380.0,80450.0,0,SRR341691,SRR413658,1448433,1486347,NC_009614
3529,8423,8529,84230.0,85290.0,0,SRR341691,SRR413658,1599492,1610693,NC_009614
3530,15976,16624,159760.0,166240.0,0,SRR341691,SRR413658,2985540,3058845,NC_009614
3531,18358,19430,183580.0,194300.0,0,SRR341691,SRR413658,3356933,3547626,NC_009614
3532,19853,20459,198530.0,204590.0,0,SRR341691,SRR413658,3661913,3769701,NC_009614
3533,20716,21752,207160.0,217520.0,0,SRR341691,SRR413658,3797354,3914905,NC_009614
3534,7630,7690,76300.0,76900.0,1,SRR341691,SRR413658,1437288,1443772,NC_009614
3535,20524,20666,205240.0,206660.0,1,SRR341691,SRR413658,3777307,3792750,NC_009614
3536,29,184,290.0,1840.0,0,SRR341701,SRR413596,2986,21198,NC_009614
3537,441,1274,4410.0,12740.0,0,SRR341701,SRR413596,81424,227255,NC_009614
3538,1817,2569,18170.0,25690.0,0,SRR341701,SRR413596,313578,394571,NC_009614
3539,2670,5180,26700.0,51800.0,0,SRR341701,SRR413596,403222,784509,NC_009614
3540,5314,5863,53140.0,58630.0,0,SRR341701,SRR413596,808059,1067452,NC_009614
3541,7145,8163,71450.0,81630.0,0,SRR341701,SRR413596,1376375,1588644,NC_009614
3542,8444,8707,84440.0,87070.0,0,SRR341701,SRR413596,1624088,1674303,NC_009614
3543,18151,18180,181510.0,181800.0,0,SRR341701,SRR413596,3338664,3341486,NC_009614
3544,27314,27607,273140.0,276070.0,0,SRR341701,SRR413596,5003527,5034255,NC_009614
3545,27775,28252,277750.0,282520.0,0,SRR341701,SRR413596,5052306,5147434,NC_009614
3546,1293,1395,12930.0,13950.0,1,SRR341701,SRR413596,230720,245092,NC_009614
3547,1439,1459,14390.0,14590.0,1,SRR341701,SRR413596,253714,255302,NC_009614
3548,1487,1521,14870.0,15210.0,1,SRR341701,SRR413596,276421,278698,NC_009614
3549,2825,2895,28250.0,28950.0,0,SRR341701,SRR413616,434025,439621,NC_009614
3550,7403,8352,74030.0,83520.0,0,SRR341701,SRR413616,1416908,1588620,NC_009614
3551,8631,8813,86310.0,88130.0,0,SRR341701,SRR413616,1624088,1652576,NC_009614
3552,9417,12246,94170.0,122460.0,0,SRR341701,SRR413616,1758170,2281944,NC_009614
3553,18281,18309,182810.0,183090.0,0,SRR341701,SRR413616,3338688,3341417,NC_009614
3554,26436,26577,264360.0,265770.0,0,SRR341701,SRR413616,4819926,4854194,NC_009614
3555,26710,27284,267100.0,272840.0,0,SRR341701,SRR413616,4871736,4946887,NC_009614
3556,29,184,290.0,1840.0,0,SRR341701,SRR413633,2986,21198,NC_009614
3557,441,1274,4410.0,12740.0,0,SRR341701,SRR413633,81424,227246,NC_009614
3558,1294,1521,12940.0,15210.0,0,SRR341701,SRR413633,230750,278692,NC_009614
3559,1927,5033,19270.0,50330.0,0,SRR341701,SRR413633,322926,773066,NC_009614
3560,5129,5790,51290.0,57900.0,0,SRR341701,SRR413633,780530,1067461,NC_009614
3561,7357,8311,73570.0,83110.0,0,SRR341701,SRR413633,1416989,1588656,NC_009614
3562,8592,8774,85920.0,87740.0,0,SRR341701,SRR413633,1624097,1652585,NC_009614
3563,18302,18330,183020.0,183300.0,0,SRR341701,SRR413633,3338736,3341480,NC_009614
3564,27465,27758,274650.0,277580.0,0,SRR341701,SRR413633,5003500,5034255,NC_009614
3565,27926,28404,279260.0,284040.0,0,SRR341701,SRR413633,5052306,5147482,NC_009614
3566,2828,2898,28280.0,28980.0,0,SRR341701,SRR413659,433992,439585,NC_009614
3567,7521,7648,75210.0,76480.0,0,SRR341701,SRR413659,1427667,1437084,NC_009614
3568,8033,8188,80330.0,81880.0,0,SRR341701,SRR413659,1485132,1537557,NC_009614
3569,9391,12226,93910.0,122260.0,0,SRR341701,SRR413659,1758167,2281983,NC_009614
3570,18275,18303,182750.0,183030.0,0,SRR341701,SRR413659,3338682,3341399,NC_009614
3571,26498,26640,264980.0,266400.0,0,SRR341701,SRR413659,4819893,4854191,NC_009614
3572,26774,27288,267740.0,272880.0,0,SRR341701,SRR413659,4871754,4923800,NC_009614
3573,7662,8024,76620.0,80240.0,1,SRR341701,SRR413659,1438644,1484432,NC_009614
3574,8196,9016,81960.0,90160.0,1,SRR341701,SRR413659,1538375,1693391,NC_009614
3575,19390,19406,193900.0,194060.0,0,SRR341714,SRR413585,3774513,3775605,NC_009614
3576,5421,5444,54210.0,54440.0,1,SRR341714,SRR413585,1067005,1078752,NC_009614
3577,19675,19708,196750.0,197080.0,1,SRR341714,SRR413585,3805255,3807766,NC_009614
3578,24668,24900,246680.0,249000.0,1,SRR341714,SRR413585,4807921,4849739,NC_009614
3579,378,983,3780.0,9830.0,0,SRR341714,SRR413603,78958,160138,NC_009614
3580,2662,2997,26620.0,29970.0,0,SRR341714,SRR413603,434394,461813,NC_009614
3581,4087,4135,40870.0,41350.0,0,SRR341714,SRR413603,693450,711209,NC_009614
3582,6398,6577,63980.0,65770.0,0,SRR341714,SRR413603,1314576,1371493,NC_009614
3583,6815,7059,68150.0,70590.0,0,SRR341714,SRR413603,1409565,1432587,NC_009614
3584,7863,8576,78630.0,85760.0,0,SRR341714,SRR413603,1595948,1711493,NC_009614
3585,8881,9036,88810.0,90360.0,0,SRR341714,SRR413603,1761750,1786642,NC_009614
3586,9562,9632,95620.0,96320.0,0,SRR341714,SRR413603,1849265,1858602,NC_009614
3587,12858,13058,128580.0,130580.0,0,SRR341714,SRR413603,2491449,2513914,NC_009614
3588,14699,14807,146990.0,148070.0,0,SRR341714,SRR413603,2903461,2913107,NC_009614
3589,15974,16180,159740.0,161800.0,0,SRR341714,SRR413603,3103276,3120068,NC_009614
3590,17430,17806,174300.0,178060.0,0,SRR341714,SRR413603,3353897,3438248,NC_009614
3591,18712,18861,187120.0,188610.0,0,SRR341714,SRR413603,3655110,3670342,NC_009614
3592,19233,19439,192330.0,194390.0,0,SRR341714,SRR413603,3730509,3775284,NC_009614
3593,19713,19758,197130.0,197580.0,0,SRR341714,SRR413603,3805261,3808962,NC_009614
3594,24236,24715,242360.0,247150.0,0,SRR341714,SRR413603,4752103,4809775,NC_009614
3595,24980,25337,249800.0,253370.0,0,SRR341714,SRR413603,4864419,4900928,NC_009614
3596,25454,26511,254540.0,265110.0,0,SRR341714,SRR413603,4910806,5162846,NC_009614
3597,5437,5460,54370.0,54600.0,1,SRR341714,SRR413603,1066987,1078728,NC_009614
3598,6632,6645,66320.0,66450.0,1,SRR341714,SRR413603,1376501,1381177,NC_009614
3599,8722,8748,87220.0,87480.0,1,SRR341714,SRR413603,1724687,1727071,NC_009614
3600,21229,21234,212290.0,212340.0,1,SRR341714,SRR413603,4054656,4054917,NC_009614
3601,24784,24943,247840.0,249430.0,1,SRR341714,SRR413603,4815751,4861686,NC_009614
3602,369,967,3690.0,9670.0,0,SRR341714,SRR413610,78970,160141,NC_009614
3603,2636,2969,26360.0,29690.0,0,SRR341714,SRR413610,434367,461813,NC_009614
3604,4055,4104,40550.0,41040.0,0,SRR341714,SRR413610,693450,711188,NC_009614
3605,6359,6535,63590.0,65350.0,0,SRR341714,SRR413610,1314624,1371505,NC_009614
3606,6771,7016,67710.0,70160.0,0,SRR341714,SRR413610,1409550,1432626,NC_009614
3607,7815,8521,78150.0,85210.0,0,SRR341714,SRR413610,1595972,1711466,NC_009614
3608,8819,8973,88190.0,89730.0,0,SRR341714,SRR413610,1761747,1786654,NC_009614
3609,9482,9552,94820.0,95520.0,0,SRR341714,SRR413610,1849244,1858581,NC_009614
3610,12754,12956,127540.0,129560.0,0,SRR341714,SRR413610,2491449,2513932,NC_009614
3611,14579,14686,145790.0,146860.0,0,SRR341714,SRR413610,2903464,2913089,NC_009614
3612,15846,16053,158460.0,160530.0,0,SRR341714,SRR413610,3103276,3120092,NC_009614
3613,17287,17663,172870.0,176630.0,0,SRR341714,SRR413610,3353897,3438209,NC_009614
3614,18568,18716,185680.0,187160.0,0,SRR341714,SRR413610,3655149,3670336,NC_009614
3615,19085,19292,190850.0,192920.0,0,SRR341714,SRR413610,3730449,3775290,NC_009614
3616,19562,19607,195620.0,196070.0,0,SRR341714,SRR413610,3805270,3808944,NC_009614
3617,24011,24486,240110.0,244860.0,0,SRR341714,SRR413610,4752082,4809784,NC_009614
3618,24556,25105,245560.0,251050.0,0,SRR341714,SRR413610,4815814,4900937,NC_009614
3619,25223,26277,252230.0,262770.0,0,SRR341714,SRR413610,4910737,5162783,NC_009614
3620,5409,5431,54090.0,54310.0,1,SRR341714,SRR413610,1067017,1078710,NC_009614
3621,6590,6603,65900.0,66030.0,1,SRR341714,SRR413610,1376636,1381177,NC_009614
3622,8668,8693,86680.0,86930.0,1,SRR341714,SRR413610,1724723,1727032,NC_009614
3623,21059,21064,210590.0,210640.0,1,SRR341714,SRR413610,4054656,4054917,NC_009614
3624,19557,19574,195570.0,195740.0,0,SRR341714,ERR911968,3774468,3775617,NC_009614
3625,5475,5497,54750.0,54970.0,1,SRR341714,ERR911968,1067002,1078686,NC_009614
3626,19845,19878,198450.0,198780.0,1,SRR341714,ERR911968,3805291,3807793,NC_009614
3627,5411,5502,54110.0,55020.0,0,SRR341714,ERR912035,1067002,1088811,NC_009614
3628,19506,19523,195060.0,195230.0,0,SRR341714,ERR912035,3774507,3775644,NC_009614
3629,1027,1240,10270.0,12400.0,1,SRR341714,ERR912035,163289,232996,NC_009614
3630,19794,19827,197940.0,198270.0,1,SRR341714,ERR912035,3805267,3807772,NC_009614
3631,382,993,3820.0,9930.0,0,SRR341714,ERR912100,78946,160153,NC_009614
3632,2681,3017,26810.0,30170.0,0,SRR341714,ERR912100,434364,461843,NC_009614
3633,4117,4165,41170.0,41650.0,0,SRR341714,ERR912100,673087,711164,NC_009614
3634,6445,6627,64450.0,66270.0,0,SRR341714,ERR912100,1314525,1371523,NC_009614
3635,6864,7109,68640.0,71090.0,0,SRR341714,ERR912100,1409565,1432635,NC_009614
3636,7915,8634,79150.0,86340.0,0,SRR341714,ERR912100,1595969,1711472,NC_009614
3637,8943,9100,89430.0,91000.0,0,SRR341714,ERR912100,1761528,1786645,NC_009614
3638,9627,9697,96270.0,96970.0,0,SRR341714,ERR912100,1849262,1858602,NC_009614
3639,12991,13143,129910.0,131430.0,0,SRR341714,ERR912100,2497970,2513926,NC_009614
3640,14798,14907,147980.0,149070.0,0,SRR341714,ERR912100,2903437,2913107,NC_009614
3641,16085,16292,160850.0,162920.0,0,SRR341714,ERR912100,3103324,3120071,NC_009614
3642,17554,18106,175540.0,181060.0,0,SRR341714,ERR912100,3353900,3457441,NC_009614
3643,18858,19009,188580.0,190090.0,0,SRR341714,ERR912100,3655092,3670372,NC_009614
3644,19381,19589,193810.0,195890.0,0,SRR341714,ERR912100,3730506,3775311,NC_009614
3645,19866,19912,198660.0,199120.0,0,SRR341714,ERR912100,3805291,3809450,NC_009614
3646,24452,24933,244520.0,249330.0,0,SRR341714,ERR912100,4752118,4809781,NC_009614
3647,25003,25560,250030.0,255600.0,0,SRR341714,ERR912100,4815808,4900976,NC_009614
3648,25679,26749,256790.0,267490.0,0,SRR341714,ERR912100,4910812,5162822,NC_009614
3649,5479,5501,54790.0,55010.0,1,SRR341714,ERR912100,1067017,1078695,NC_009614
3650,6682,6695,66820.0,66950.0,1,SRR341714,ERR912100,1380325,1381201,NC_009614
3651,8781,8807,87810.0,88070.0,1,SRR341714,ERR912100,1724669,1727053,NC_009614
3652,21399,21404,213990.0,214040.0,1,SRR341714,ERR912100,4054659,4054920,NC_009614
3653,4603,4628,46030.0,46280.0,0,SRR341714,ERR912201,1066981,1083659,NC_009614
3654,909,1093,9090.0,10930.0,1,SRR341714,ERR912201,163250,232576,NC_009614
3655,16144,16169,161440.0,161690.0,1,SRR341714,ERR912201,3805255,3807790,NC_009614
3656,2437,2992,24370.0,29920.0,0,SRR413560,ERR912032,389605,451662,NC_009614
3657,3747,4864,37470.0,48640.0,0,SRR413560,ERR912032,588753,764567,NC_009614
3658,5121,5862,51210.0,58620.0,0,SRR413560,ERR912032,784335,1084196,NC_009614
3659,17689,18190,176890.0,181900.0,0,SRR413560,ERR912032,3243377,3300830,NC_009614
3660,18350,18786,183500.0,187860.0,0,SRR413560,ERR912032,3337155,3426645,NC_009614
3661,18923,19387,189230.0,193870.0,0,SRR413560,ERR912032,3443139,3508661,NC_009614
3662,19788,20560,197880.0,205600.0,0,SRR413560,ERR912032,3640290,3757143,NC_009614
3663,22979,23646,229790.0,236460.0,0,SRR413560,ERR912032,4112234,4189605,NC_009614
3664,26305,26738,263050.0,267380.0,0,SRR413560,ERR912032,4785052,4849610,NC_009614
3665,4945,4976,49450.0,49760.0,1,SRR413560,ERR912032,770714,773069,NC_009614
3666,2507,3111,25070.0,31110.0,0,SRR413560,ERR912087,389647,455691,NC_009614
3667,3816,4933,38160.0,49330.0,0,SRR413560,ERR912087,588753,764567,NC_009614
3668,5216,5858,52160.0,58580.0,0,SRR413560,ERR912087,805053,1084196,NC_009614
3669,17686,18724,176860.0,187240.0,0,SRR413560,ERR912087,3243416,3422392,NC_009614
3670,18919,19384,189190.0,193840.0,0,SRR413560,ERR912087,3443070,3508670,NC_009614
3671,19785,20557,197850.0,205570.0,0,SRR413560,ERR912087,3640293,3757152,NC_009614
3672,22976,23643,229760.0,236430.0,0,SRR413560,ERR912087,4112234,4189605,NC_009614
3673,26303,26737,263030.0,267370.0,0,SRR413560,ERR912087,4785040,4849622,NC_009614
3674,5014,5045,50140.0,50450.0,1,SRR413560,ERR912087,770714,773069,NC_009614
3675,18755,18783,187550.0,187830.0,1,SRR413560,ERR912087,3424694,3426690,NC_009614
3676,2507,3111,25070.0,31110.0,0,SRR413560,ERR912192,389626,455685,NC_009614
3677,3816,5045,38160.0,50450.0,0,SRR413560,ERR912192,588777,773090,NC_009614
3678,5221,6029,52210.0,60290.0,0,SRR413560,ERR912192,799815,1101872,NC_009614
3679,17758,18796,177580.0,187960.0,0,SRR413560,ERR912192,3243404,3422389,NC_009614
3680,18991,19456,189910.0,194560.0,0,SRR413560,ERR912192,3443061,3508670,NC_009614
3681,19857,20628,198570.0,206280.0,0,SRR413560,ERR912192,3640305,3757134,NC_009614
3682,23047,23713,230470.0,237130.0,0,SRR413560,ERR912192,4112252,4189560,NC_009614
3683,26373,26807,263730.0,268070.0,0,SRR413560,ERR912192,4785040,4849610,NC_009614
3684,18828,18855,188280.0,188550.0,1,SRR413560,ERR912192,3424763,3426684,NC_009614
3685,275,323,2750.0,3230.0,0,SRR413579,SRR413647,68638,72084,NC_009614
3686,481,835,4810.0,8350.0,0,SRR413579,SRR413647,84084,126114,NC_009614
3687,2074,2170,20740.0,21700.0,0,SRR413579,SRR413647,340869,357166,NC_009614
3688,2473,2923,24730.0,29230.0,0,SRR413579,SRR413647,386277,441416,NC_009614
3689,4270,4330,42700.0,43300.0,0,SRR413579,SRR413647,656022,660839,NC_009614
3690,5918,6029,59180.0,60290.0,0,SRR413579,SRR413647,1083617,1102121,NC_009614
3691,7083,7590,70830.0,75900.0,0,SRR413579,SRR413647,1356318,1432278,NC_009614
3692,7940,8216,79400.0,82160.0,0,SRR413579,SRR413647,1471534,1537884,NC_009614
3693,8502,8972,85020.0,89720.0,0,SRR413579,SRR413647,1608181,1678289,NC_009614
3694,9933,9995,99330.0,99950.0,0,SRR413579,SRR413647,1819534,1823791,NC_009614
3695,11291,11675,112910.0,116750.0,0,SRR413579,SRR413647,2111574,2147893,NC_009614
3696,13403,13498,134030.0,134980.0,0,SRR413579,SRR413647,2472530,2481480,NC_009614
3697,14661,14826,146610.0,148260.0,0,SRR413579,SRR413647,2642865,2660848,NC_009614
3698,15519,15792,155190.0,157920.0,0,SRR413579,SRR413647,2898441,2924270,NC_009614
3699,16527,16734,165270.0,167340.0,0,SRR413579,SRR413647,3031917,3051199,NC_009614
3700,16945,16994,169450.0,169940.0,0,SRR413579,SRR413647,3103282,3106537,NC_009614
3701,17315,17485,173150.0,174850.0,0,SRR413579,SRR413647,3188357,3217541,NC_009614
3702,17710,17775,177100.0,177750.0,0,SRR413579,SRR413647,3260349,3264916,NC_009614
3703,18202,18317,182020.0,183170.0,0,SRR413579,SRR413647,3334126,3343465,NC_009614
3704,18462,18495,184620.0,184950.0,0,SRR413579,SRR413647,3366470,3393298,NC_009614
3705,19072,19120,190720.0,191200.0,0,SRR413579,SRR413647,3464856,3470165,NC_009614
3706,20096,20637,200960.0,206370.0,0,SRR413579,SRR413647,3683068,3780209,NC_009614
3707,20795,20919,207950.0,209190.0,0,SRR413579,SRR413647,3797396,3808878,NC_009614
3708,21984,22059,219840.0,220590.0,0,SRR413579,SRR413647,3969963,3976583,NC_009614
3709,22459,22741,224590.0,227410.0,0,SRR413579,SRR413647,4051325,4098501,NC_009614
3710,22902,22996,229020.0,229960.0,0,SRR413579,SRR413647,4116811,4124391,NC_009614
3711,23349,23397,233490.0,233970.0,0,SRR413579,SRR413647,4158688,4162512,NC_009614
3712,26057,26173,260570.0,261730.0,0,SRR413579,SRR413647,4771482,4784479,NC_009614
3713,26482,26742,264820.0,267420.0,0,SRR413579,SRR413647,4816735,4870349,NC_009614
3714,27249,27605,272490.0,276050.0,0,SRR413579,SRR413647,4914032,5019742,NC_009614
3715,27967,28230,279670.0,282300.0,0,SRR413579,SRR413647,5070978,5119555,NC_009614
3716,1334,1437,13340.0,14370.0,1,SRR413579,SRR413647,240685,253443,NC_009614
3717,4868,4893,48680.0,48930.0,1,SRR413579,SRR413647,759909,761756,NC_009614
3718,16044,16052,160440.0,160520.0,1,SRR413579,SRR413647,2977828,2978419,NC_009614
3719,19229,19233,192290.0,192330.0,1,SRR413579,SRR413647,3498644,3498947,NC_009614
3720,25132,25150,251320.0,251500.0,1,SRR413579,SRR413647,4677082,4678804,NC_009614
3721,378,985,3780.0,9850.0,0,SRR413585,SRR413603,78961,160153,NC_009614
3722,2670,3006,26700.0,30060.0,0,SRR413585,SRR413603,434370,461843,NC_009614
3723,4094,4119,40940.0,41190.0,0,SRR413585,SRR413603,693444,695757,NC_009614
3724,6387,6563,63870.0,65630.0,0,SRR413585,SRR413603,1314576,1371505,NC_009614
3725,6799,7044,67990.0,70440.0,0,SRR413585,SRR413603,1409565,1432620,NC_009614
3726,7848,8553,78480.0,85530.0,0,SRR413585,SRR413603,1595969,1711475,NC_009614
3727,8855,9011,88550.0,90110.0,0,SRR413585,SRR413603,1761756,1786675,NC_009614
3728,9535,9604,95350.0,96040.0,0,SRR413585,SRR413603,1849271,1858548,NC_009614
3729,12823,13023,128230.0,130230.0,0,SRR413585,SRR413603,2491431,2513935,NC_009614
3730,14662,14773,146620.0,147730.0,0,SRR413585,SRR413603,2903473,2913119,NC_009614
3731,15944,16150,159440.0,161500.0,0,SRR413585,SRR413603,3103282,3120092,NC_009614
3732,17402,17783,174020.0,177830.0,0,SRR413585,SRR413603,3353879,3438248,NC_009614
3733,18717,18867,187170.0,188670.0,0,SRR413585,SRR413603,3655110,3670351,NC_009614
3734,19243,19456,192430.0,194560.0,0,SRR413585,SRR413603,3730506,3775617,NC_009614
3735,24308,24754,243080.0,247540.0,0,SRR413585,SRR413603,4752115,4807009,NC_009614
3736,24886,25425,248860.0,254250.0,0,SRR413585,SRR413603,4820151,4900943,NC_009614
3737,25544,26611,255440.0,266110.0,0,SRR413585,SRR413603,4910815,5162783,NC_009614
3738,6618,6630,66180.0,66300.0,1,SRR413585,SRR413603,1376504,1381159,NC_009614
